1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,mean_daily,median_daily,day_nbr
49.45942474972718,50.754818607033954,54.49217689103789,53.72504552807301,61.62724877100519,56.58723845481755,50.617911568516675,58.545482457217645,25.758132770036735,36.79229724656039,27.277947569906203,58.537438287091774,65.5139303622245,34.77150521599079,24.36140342258824,19.824449364712322,24.14251076357333,43.3000922842636,32.20593250967581,42.418537206699206,25.498528013361916,8.952450796346525,29.89626441722312,26.204662285211008,16.9296007916095,11.520444648740828,24.254795799136105,19.44110123548628,36.94115562355038,36.90870784970406,34.77150521599079,11
51.430881542796385,50.201021793823614,55.120295871068706,54.537096168624046,59.88222527887041,56.5691465284625,52.37046868475625,59.10986915284449,27.79777991431248,36.83107067290316,27.392162504517717,60.026093989592574,67.40035404875276,34.81717715420595,22.733094961559917,19.121966110972703,25.720641849334534,42.66480460649358,33.28266178694616,44.76581552270438,26.05819873749513,11.079550438788864,29.791046321086075,27.91986006477443,18.755109846344943,11.202011305699518,24.476909635108722,18.58843674668145,39.15605339153441,37.54488981486399,34.81717715420595,12
51.57027288772549,50.85621199414714,55.67575766082199,54.22103133805164,58.236147710964275,57.40620164287042,53.727035078546884,59.1898968030345,29.193930292046357,35.583303215211814,27.940780170462716,61.55676534883802,68.83209702830635,35.556503935239604,21.314443715371468,19.06389369414258,27.206664116860647,41.71968040871753,34.370800276501896,48.92957622925797,26.733137068448254,12.675576952092888,29.696651449705072,29.795020158672788,21.212924007593273,11.006916056409194,24.424451470056738,18.302987132836705,41.208476467512774,38.179556355532654,35.556503935239604,13
51.56186554568772,51.90467351371456,55.50290888420254,53.568220176919105,58.07219401450582,56.24726042057763,55.61686942303036,58.810326012582934,30.54626318910554,34.984683619367765,29.366068514925136,62.674517262069756,69.45580004842292,36.496759524051804,19.10427069114948,19.803220475176232,27.956517619978314,41.6949426118201,35.7410286011039,50.47189716094305,26.474530595917734,14.117737877602293,29.820887823740563,31.440302959061576,22.1661186923004,11.50588268319128,23.543715722361213,18.607735737168802,43.15036896160904,38.634743736630604,35.7410286011039,14
48.17419093368515,52.15183217597872,55.716025881700695,48.74072332616346,57.65476035917175,55.584389222040144,56.65181814034927,57.194133808673314,31.236579306569723,35.675412033446904,32.62556274101807,63.39093263248756,69.35053809094386,38.07872233665159,16.65154444557509,20.8958942274965,28.608998943818882,42.22671752243069,36.5621129236567,51.091921091691255,25.8573137910586,15.22357003252757,30.228208808059257,32.95983529188845,22.57911708872974,11.720978704441222,22.916673976890333,19.93655895490703,44.28611806069708,38.75762706388788,36.5621129236567,15
43.66841878107576,51.566279751148286,56.17280666973111,47.62732596696714,56.576374877626854,55.727733351111794,57.36179817466638,54.75186410703571,33.084852397811844,36.670187270385874,35.26553831902284,64.20595707202733,69.69350571425564,40.09581773331602,15.064321780840663,22.079624125843452,27.99985262589082,43.175175182200014,36.75826084515543,50.6212397671489,21.77575274835169,16.190624901311978,30.33457782581082,34.697026902792736,22.260157409584227,11.515005842330755,21.593991347034446,22.872637189505557,45.0021685047493,38.77271990292184,36.75826084515543,16
43.24034260971476,49.34832046149149,57.42248823638807,47.69943401324261,55.954596493197975,56.39567492078641,58.51390755432665,51.67008200316503,34.87650049651039,37.82953026257154,39.63603858394534,65.49151019863925,70.26657871005547,40.608448045363154,13.673120716939952,23.37406005144058,27.10280045896508,44.663478239510994,35.98156420072353,47.20414998473625,20.387979886943004,18.04753867693139,30.25796258802971,36.60980423805831,22.29050945825979,10.523037731280855,20.20007789774342,24.719375133777092,46.094491366333436,38.96839321445074,39.63603858394534,17
43.013663685265044,46.193110962177485,59.097652891866,49.24420942562695,53.077292456901844,57.88550084389222,57.96122657365722,48.33823586173501,38.25408524539543,39.38096733558137,42.74604107526957,66.70697816406948,71.08542434971173,40.259838099014345,11.945861068321934,24.49585773485994,26.420317977185082,46.00493352375003,34.02727824582703,44.8200860384085,19.274779026558917,19.563562102396933,30.16600816171852,38.8000835119952,21.36135078897782,10.060212850320537,18.48808199614722,27.05525476421897,46.8011361842036,39.052725205001856,40.259838099014345,18
43.38237791634063,45.35378032134573,60.12031692451287,50.20687816020969,51.22394197670787,58.88712195909315,57.676480495738424,47.828228457940476,39.65367961570446,41.11865721133096,44.495055949527874,67.51826386281576,71.60726905248974,38.934879942734625,10.832698805918824,25.943106576043284,26.46488110067406,46.74378484783623,32.14404766499759,42.84180792942885,18.781075760818837,20.108319970244462,30.069688654649827,40.14931628940064,21.233977451761294,9.877925112899094,16.929776236977567,28.23740565425332,46.592707086940194,39.13646382721849,41.11865721133096,19
44.29297446568113,45.10412156258662,59.86997919217934,50.8316391158957,50.247681489460994,59.07965395155602,57.414273884255174,47.81150851436371,42.26000126320665,41.70214464417925,45.21771542059518,67.37768475274484,71.15269887609696,36.020978002659746,10.081090849120491,27.341230714167914,27.76422949657706,45.24337606012863,31.373842499184175,41.28420395173147,19.34337816547305,20.602549572088744,30.347632715648672,40.79018312987518,21.219415486211748,10.285835593654491,16.23167911743962,29.105860226184166,45.80213622280158,39.144817204680976,41.70214464417925,20
43.128569874626734,45.28250564056858,57.66801350227552,51.15963072258929,49.452938534469745,57.722113835972614,57.09695111039373,48.844046612325386,43.932325458175576,42.09141405457754,45.647912726456106,66.77518255090547,70.37736017881392,31.72210155479685,9.490541740207515,28.60198112909621,29.230250992143553,43.95315082336511,30.17936657204313,39.49181021021864,20.41534936436143,20.74378309338255,30.550973897238137,40.775742221629606,21.89558193474134,11.30341872844215,15.429192003901903,30.041685819452677,44.23430904350694,38.870282894161306,42.09141405457754,21
41.71515567267508,46.267157679770094,55.26981216818894,50.38643947661137,48.14990578583735,56.962245911245695,56.89555737238981,49.964872328405654,45.35970511142535,42.13297355336521,45.59526157149924,63.05588285863664,69.0319275480808,30.250992143556417,9.762832951447248,30.020211306401297,30.569074595861593,41.443901343560626,30.369373905659515,37.31356999743849,21.892073027380004,20.251483390587005,30.783358305057387,39.856934829063576,22.505079143405535,12.23766531339806,15.018123506521302,30.98417833670773,42.49388222001551,38.50136659842043,41.443901343560626,22
40.88533066188519,46.67844548386078,54.73210895859138,49.556700434051834,49.83018993715547,57.29996420914491,57.187314247216555,50.66023951801648,46.081894388906235,40.733270406927986,45.4865135145567,59.23338795532459,67.90063827024902,30.10817961395001,10.55216166237995,31.055400383874463,31.99614721971725,38.91869510753046,30.824830081161025,35.95389822063307,22.97071115025492,19.05985845067704,30.31329454821063,38.16827316142026,22.28331619816905,12.989448715564459,15.094968577734578,31.653326970514648,42.20913965100407,38.29026371374769,38.91869510753046,23
39.93863271915758,46.35684535192586,55.35435402769931,49.4944366273786,50.43625718887395,58.68793883272687,58.647546045636844,51.260425840997364,46.604840888595696,39.77628785672429,45.45964230198358,57.62862075378347,66.55527406320945,29.537631276996652,10.938141472126993,31.614369326535407,33.1079445171568,37.58267862970149,30.871059935646635,35.08905606883072,24.47638329900452,19.15933597437094,29.69520051651116,37.039599774026364,21.16485197674296,13.167876654888433,15.387611451670063,31.822889655390206,43.185051001968496,38.27726841483658,37.58267862970149,24
41.4986929320079,46.4874205671096,57.39980139584334,49.946164588808685,52.11553779268673,57.04169108281372,60.29226391194045,49.55609163862464,46.71717680331521,39.604682987764434,46.08668404745446,56.08661036039987,66.05047036903179,29.014453189421342,11.19411626413651,31.42278298460642,33.144788044450834,37.418988101295135,30.046773735126617,35.28853745232272,25.617479972911234,19.78953573646702,28.90910000035089,36.866780823119484,19.36337893743267,13.46876546112306,16.96784788184807,31.954499998245545,44.70160076353824,38.41561095945506,37.418988101295135,25
42.94857345371224,47.49720690974037,58.98856797981676,50.515835698921705,53.89531174887451,54.83154612985062,63.479700970914664,49.38494117316808,44.24164265989213,39.55573373007379,46.22191733716038,56.602419742516375,65.06837105993564,27.168767917358213,11.538866412387845,30.506082690910876,32.47406040233132,37.46074409889504,29.313355954089452,35.92768492819021,25.787837425304133,21.09625283782883,28.202197277789665,37.60890069441276,18.668088943783793,13.086119113369287,19.348290635778923,32.19222847197611,47.3192053026608,38.65277419660843,37.60890069441276,26
44.57480113267529,48.59945997915709,61.08339269234953,51.53521714873205,55.498785918052974,49.02831337349862,66.03269248988556,50.03139770306924,41.932593889588716,39.215339890311554,45.552270438508145,57.51508654720006,63.78454080683815,25.8588927993712,12.931376298734335,29.159371063444553,32.47932376337332,37.33723055977599,29.457696612851723,38.26795069283376,25.559583001449177,22.907726263118924,27.357401513742634,39.33513223317391,18.179649039085717,13.55701448126068,21.399422433848322,31.985378383025306,50.09852310089161,38.9743298017189,39.215339890311554,27
46.48235545933351,50.104246128797946,62.99305587233191,52.30663639649249,56.41729680794697,48.05235465228482,67.77088764829519,51.06103744355045,40.341997410426366,39.73881974391994,44.63973521785051,58.98266775208867,62.77944938225686,24.77990378576015,13.238405692851302,28.023537750579845,32.04386835983143,36.971426967356635,29.275986090691216,40.43399920698693,25.173603191702135,23.84723620911684,27.53693651333911,41.20246395474913,19.14477400882139,14.482839688549381,23.904957735210832,31.058970697114624,51.77119818659667,39.467608550166666,40.341997410426366,28
47.96567411373772,50.9239549596651,64.63971942776737,52.59331412791371,56.80063090154356,47.7445954054367,69.04665969563737,51.979400959335265,39.949912101870595,40.317292948148875,44.024939559070695,61.50324924821659,61.75870823084399,24.330763643509044,13.926853317145573,26.195397015323397,32.02193768882307,35.56505689693286,30.46328454782465,42.735193288161994,23.610911298330812,24.524630775222903,27.283088119190563,43.08528750232465,19.68795286835632,15.915702009551245,25.429402538343584,29.704211390615075,52.07040271729785,39.85510783779797,40.317292948148875,29
49.34364835133987,50.76794016611167,65.55082827758264,51.473249844730844,57.55524774640424,50.5269905154234,69.87982869514262,52.64759867924727,39.22858075223956,40.89918733705511,45.00874068823708,63.41451599886311,60.95320696588289,24.52129731322963,14.62389776447512,24.36585271712241,31.57718368077364,34.6855492668138,30.181401738312704,43.95945106653239,21.347666050268604,24.724287604082964,27.305925842751822,44.5340241202292,19.62795055247746,17.950517388390427,26.968935643130084,27.47439374853064,51.4639056244276,40.08833807378651,40.89918733705511,30
50.494378730407135,46.4361256048479,65.69701813052433,50.22089799957191,58.457286070690444,52.85187849355589,70.49469804097701,53.42991308436466,39.2625557477657,41.354450522651746,46.716162729087785,66.73908992978676,60.324659899154,24.91078603033801,15.435157146416175,23.217229436925635,30.56749558754899,32.16632922674208,29.23753548382569,45.32519149861924,17.41277733526557,24.97482358968241,27.30137303545049,45.70546757945043,18.84985034510104,19.53373638982557,28.723038433062325,24.604809308429445,48.912228191263516,39.977825641425234,41.354450522651746,31
51.999943857482215,41.92810950598093,65.22843513258405,47.14374940787188,59.457245718255784,55.19346009845994,71.05494948927853,53.72176294523648,38.824775693096925,40.95449122597714,49.665744993666415,69.50972318229826,59.46961812561186,26.462424865521122,16.46624957454498,22.809992666383614,30.18467379442715,30.645042440234533,27.948650649674196,47.23362831547884,16.20220429560439,24.944296095638776,27.205367575590635,46.65415858155929,18.119822168574927,20.601496899880345,30.606619904627895,21.87224770078845,41.53282056500426,39.78074846445978,40.95449122597714,32
52.72633680598198,40.2541606869037,64.75371681012248,45.02103589963121,61.01590938597629,56.69051437073009,71.61123060890068,53.32929867468568,39.23837586713873,39.26108025222026,52.61038320777293,69.2536606676047,58.219015470772554,27.44456803595928,17.65366382562134,23.83224791132289,31.060497071816805,28.35898929432364,27.683524627266312,48.64741095270343,14.160371102042534,24.41041584061139,26.521781542445495,46.6815017421725,16.84187810757608,21.053093277284386,31.744032225805203,20.43868359831432,35.6500549144002,39.523014923383,39.23837586713873,33
